initial,pulse,tau,state,real,imag,probability
"|0,01>",atom_pi_2,0.6415094339622642,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.6415094339622642,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.6477987421383649,"|0,01>",0.7575714797123683,0.041691461252055965,0.5756527248149189
"|0,01>",atom_pi_2,0.6477987421383649,"|r,01>",-0.020828619633546024,0.40380994925266106,0.1634963065112756
"|0,01>",atom_pi_2,0.6477987421383649,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.6477987421383649,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.6540880503144655,"|0,01>",0.7615186064211074,0.04189486026450261,0.5816657672421276
"|0,01>",atom_pi_2,0.6540880503144655,"|r,01>",-0.020348319814903485,0.3952612309425042,0.15664549480547324
"|0,01>",atom_pi_2,0.6540880503144655,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.6540880503144655,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.6603773584905661,"|0,01>",0.7653811250687256,0.04209350870843598,0.5875801300868553
"|0,01>",atom_pi_2,0.6603773584905661,"|r,01>",-0.01986689990392731,0.38668163464982847,0.14991738028725607
"|0,01>",atom_pi_2,0.6603773584905661,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.6603773584905661,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.6666666666666667,"|0,01>",0.7691587356988587,0.042287395800636916,0.5933933845454665
"|0,01>",atom_pi_2,0.6666666666666667,"|r,01>",-0.019384417074979583,0.3780721920485841,0.14331433802575821
"|0,01>",atom_pi_2,0.6666666666666667,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.6666666666666667,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.6729559748427674,"|0,01>",0.7728511485589555,0.04247651132269596,0.5991031518430437
"|0,01>",atom_pi_2,0.6729559748427674,"|r,01>",-0.018900928495429334,0.3694339371543376,0.1368386790193444
"|0,01>",atom_pi_2,0.6729559748427674,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.6729559748427674,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.679245283018868,"|0,01>",0.776458084122754,0.0426608456209089,0.6047071041486687
"|0,01>",atom_pi_2,0.679245283018868,"|r,01>",-0.018416491318570608,0.3607679061920699,0.13049264929069715
"|0,01>",atom_pi_2,0.679245283018868,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.679245283018868,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.6855345911949686,"|0,01>",0.7799792731114614,0.04284038960610319,0.6102029654650865
"|0,01>",atom_pi_2,0.6855345911949686,"|r,01>",-0.01793116267655986,0.3520751374638187,0.12427842901510007
"|0,01>",atom_pi_2,0.6855345911949686,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.6855345911949686,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.6918238993710693,"|0,01>",0.7834144565136134,0.043015134753393997,0.6155885124923729
"|0,01>",atom_pi_2,0.6918238993710693,"|r,01>",-0.01744499967337327,0.3433566712161797,0.1181981316822597
"|0,01>",atom_pi_2,0.6918238993710693,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.6918238993710693,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.6981132075471699,"|0,01>",0.7867633856036338,0.043185073101871335,0.6208615754653062
"|0,01>",atom_pi_2,0.6981132075471699,"|r,01>",-0.016958059377784752,0.3346135495076776,0.11225380329198746
"|0,01>",atom_pi_2,0.6981132075471699,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.6981132075471699,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7044025157232705,"|0,01>",0.7900258219590768,0.043350197254217536,0.6260200389640943
"|0,01>",atom_pi_2,0.7044025157232705,"|r,01>",-0.016470398816365864,0.3258468160760356,0.10644742158405993
"|0,01>",atom_pi_2,0.7044025157232705,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7044025157232705,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7106918238993711,"|0,01>",0.7932015374765621,0.043510500376255944,0.631061842698174
"|0,01>",atom_pi_2,0.7106918238993711,"|r,01>",-0.01598207496650832,0.3170575162053526,0.10078089530254253
"|0,01>",atom_pi_2,0.7106918238993711,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7106918238993711,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7169811320754718,"|0,01>",0.7962903143863944,0.04366597619643068,0.6359849822627701
"|0,01>",atom_pi_2,0.7169811320754718,"|r,01>",-0.015493144749470097,0.3082466965932117,0.09525606349485555
"|0,01>",atom_pi_2,0.7169811320754718,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7169811320754718,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7232704402515724,"|0,01>",0.799291945265872,0.04381661900521775,0.6407875098679501
"|0,01>",atom_pi_2,0.7232704402515724,"|r,01>",-0.015003665023445703,0.29941540521773086,0.08987469484583373
"|0,01>",atom_pi_2,0.7232704402515724,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7232704402515724,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.729559748427673,"|0,01>",0.8022062330512789,0.043962423654467994,0.6454675350398976
"|0,01>",atom_pi_2,0.729559748427673,"|r,01>",-0.014513692576662084,0.2905646912045825,0.08463848704702424
"|0,01>",atom_pi_2,0.729559748427673,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.729559748427673,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7358490566037736,"|0,01>",0.8050329910485657,0.04410338555668181,0.6500232252941613
"|0,01>",atom_pi_2,0.7358490566037736,"|r,01>",-0.014023284120500508,0.2816956046939937,0.07954906620143905
"|0,01>",atom_pi_2,0.7358490566037736,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7358490566037736,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7421383647798743,"|0,01>",0.8077720429427172,0.04423950068421616,0.6544528067806397
"|0,01>",atom_pi_2,0.7421383647798743,"|r,01>",-0.0135324962826452,0.27280919670774084,0.07460798626396264
"|0,01>",atom_pi_2,0.7421383647798743,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7421383647798743,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7484276729559749,"|0,01>",0.8104232228058003,0.04437076556842388,0.6587545649000678
"|0,01>",atom_pi_2,0.7484276729559749,"|r,01>",-0.013041385600260361,0.2639065190161705,0.06981672851760704
"|0,01>",atom_pi_2,0.7484276729559749,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7484276729559749,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7547169811320755,"|0,01>",0.8129863751037072,0.044497177298725966,0.66292684489182
"|0,01>",atom_pi_2,0.7547169811320755,"|r,01>",-0.012550008513195435,0.25498862400524686,0.06517670108577044
"|0,01>",atom_pi_2,0.7547169811320755,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7547169811320755,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7610062893081762,"|0,01>",0.815461354701578,0.044618733521616646,0.6669680523928059
"|0,01>",atom_pi_2,0.7610062893081762,"|r,01>",-0.012058421357220187,0.24605656454365718,0.06068923848065519
"|0,01>",atom_pi_2,0.7610062893081762,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7610062893081762,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7672955974842768,"|0,01>",0.8178480268679152,0.044735432439601944,0.6708766539673003
"|0,01>",atom_pi_2,0.7672955974842768,"|r,01>",-0.011566680357290103,0.23711139384998595,0.056355601187970866
"|0,01>",atom_pi_2,0.7672955974842768,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7672955974842768,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7735849056603774,"|0,01>",0.8201462672773813,0.044847272810071566,0.6746511776075228
"|0,01>",atom_pi_2,0.7735849056603774,"|r,01>",-0.011074841620842863,0.22815416535997377,0.05217697528803301
"|0,01>",atom_pi_2,0.7735849056603774,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7735849056603774,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.779874213836478,"|0,01>",0.8223559620122936,0.044954253944105294,0.6782902132048357
"|0,01>",atom_pi_2,0.779874213836478,"|r,01>",-0.010582961131127205,0.21918593259388933,0.048154472113355946
"|0,01>",atom_pi_2,0.779874213836478,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.779874213836478,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7861635220125787,"|0,01>",0.8244770075628004,0.04505637570521291,0.6817924129913994
"|0,01>",atom_pi_2,0.7861635220125787,"|r,01>",-0.010091094740564181,0.21020774902401426,0.04428912794280601
"|0,01>",atom_pi_2,0.7861635220125787,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7861635220125787,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7924528301886793,"|0,01>",0.8265093108257563,0.04515363850800934,0.6851564919521785
"|0,01>",atom_pi_2,0.7924528301886793,"|r,01>",-0.00959929816414266,0.20122066794228044,0.0405819037323816
"|0,01>",atom_pi_2,0.7924528301886793,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7924528301886793,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7987421383647799,"|0,01>",0.8284527891022851,0.04524604331682434,0.6883812282071833
"|0,01>",atom_pi_2,0.7987421383647799,"|r,01>",-0.009107626972848615,0.19222574232805228,0.03703368488264732
"|0,01>",atom_pi_2,0.7987421383647799,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.7987421383647799,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8050314465408805,"|0,01>",0.83030737009404,0.04533359164424747,0.6914654633638484
"|0,01>",atom_pi_2,0.8050314465408805,"|r,01>",-0.00861613658713021,0.18322402471609467,0.03364528104285216
"|0,01>",atom_pi_2,0.8050314465408805,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8050314465408805,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8113207547169812,"|0,01>",0.8320729918981594,0.04541628554960887,0.6944081028394782
"|0,01>",atom_pi_2,0.8113207547169812,"|r,01>",-0.008124882270398943,0.17421656706473304,0.030417425951728472
"|0,01>",atom_pi_2,0.8113207547169812,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8113207547169812,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8176100628930818,"|0,01>",0.8337496030009237,0.045494127637395944,0.6972081161536856
"|0,01>",atom_pi_2,0.8176100628930818,"|r,01>",-0.007633919122567112,0.16520442062421573,0.027350777314952692
"|0,01>",atom_pi_2,0.8176100628930818,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8176100628930818,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8238993710691824,"|0,01>",0.8353371622701092,0.04556712105560626,0.6998645371907751
"|0,01>",atom_pi_2,0.8238993710691824,"|r,01>",-0.007143302073623531,0.15618863580531425,0.02444591671924013
"|0,01>",atom_pi_2,0.8238993710691824,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8238993710691824,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8301886792452831,"|0,01>",0.8368356389460466,0.04563526949403728,0.7023764644320315
"|0,01>",atom_pi_2,0.8301886792452831,"|r,01>",-0.006653085877247243,0.1471702620481629,0.021703349583014956
"|0,01>",atom_pi_2,0.8301886792452831,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8301886792452831,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8364779874213837,"|0,01>",0.8382450126313847,0.04569857718251314,0.7047430611578965
"|0,01>",atom_pi_2,0.8364779874213837,"|r,01>",-0.006163325104460426,0.13815034769136056,0.019123505143587086
"|0,01>",atom_pi_2,0.8364779874213837,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8364779874213837,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8427672955974843,"|0,01>",0.8395652732795649,0.04575704888904909,0.7069635556200253
"|0,01>",atom_pi_2,0.8427672955974843,"|r,01>",-0.005674074137321332,0.12912993984135523,0.01670673648074784
"|0,01>",atom_pi_2,0.8427672955974843,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8427672955974843,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8490566037735849,"|0,01>",0.8407964211820012,0.04581068991795352,0.7090372411832199
"|0,01>",atom_pi_2,0.8490566037735849,"|r,01>",-0.00518538716265775,0.12011008424212269,0.014453320576676466
"|0,01>",atom_pi_2,0.8490566037735849,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8490566037735849,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8553459119496856,"|0,01>",0.8419384669539804,0.045859506107868556,0.7109634764372764
"|0,01>",atom_pi_2,0.8553459119496856,"|r,01>",-0.004697318165841937,0.11109182514516085,0.012363458412034142
"|0,01>",atom_pi_2,0.8553459119496856,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8553459119496856,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8616352201257862,"|0,01>",0.8429914315192755,0.045903503829749226,0.7127416852787652
"|0,01>",atom_pi_2,0.8616352201257862,"|r,01>",-0.004209920924607471,0.10207620517981131,0.010437275098102385
"|0,01>",atom_pi_2,0.8616352201257862,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8616352201257862,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8679245283018868,"|0,01>",0.84395534609348,0.045942689984781744,0.7143713569628034
"|0,01>",atom_pi_2,0.8679245283018868,"|r,01>",-0.003723249002909177,0.09306426522393359,0.008674820044808322
"|0,01>",atom_pi_2,0.8679245283018868,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8679245283018868,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8742138364779874,"|0,01>",0.8448302521660712,0.045977072002241576,0.7158520461248867
"|0,01>",atom_pi_2,0.8742138364779874,"|r,01>",-0.003237355744826479,0.08405704427494151,0.0070760671644580385
"|0,01>",atom_pi_2,0.8742138364779874,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8742138364779874,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8805031446540881,"|0,01>",0.8456162014811909,0.046006657837290965,0.7171833727728355
"|0,01>",atom_pi_2,0.8805031446540881,"|r,01>",-0.0027522942685109485,0.07505557932122033,0.005640915110984475
"|0,01>",atom_pi_2,0.8805031446540881,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8805031446540881,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8867924528301887,"|0,01>",0.8463132560171711,0.04603145596871765,0.7183650222489859
"|0,01>",atom_pi_2,0.8867924528301887,"|r,01>",-0.002268117460179018,0.06606090521394636,0.004369187554499176
"|0,01>",atom_pi_2,0.8867924528301887,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8867924528301887,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8930817610062893,"|0,01>",0.8469214879647828,0.04605147539661361,0.7193967451626868
"|0,01>",atom_pi_2,0.8930817610062893,"|r,01>",-0.0017848779681499047,0.05707405453931404,0.0032606334909177797
"|0,01>",atom_pi_2,0.8930817610062893,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.8930817610062893,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.89937106918239,"|0,01>",0.8474409797042355,0.04606672563999597,0.720278357293265
"|0,01>",atom_pi_2,0.89937106918239,"|r,01>",-0.0013026281969304885,0.04809605749120606,0.0023149275864168366
"|0,01>",atom_pi_2,0.89937106918239,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.89937106918239,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9056603773584906,"|0,01>",0.847871823780911,0.04607721673436896,0.7210097394635542
"|0,01>",atom_pi_2,0.9056603773584906,"|r,01>",-0.0008214203013465326,0.03912794174430007,0.0015316705564568042
"|0,01>",atom_pi_2,0.9056603773584906,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9056603773584906,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9119496855345912,"|0,01>",0.8482141228798548,0.046082959229228726,0.721590837384164
"|0,01>",atom_pi_2,0.9119496855345912,"|r,01>",-0.0003413061807219708,0.03017073232764808,0.0009103895790955879
"|0,01>",atom_pi_2,0.9119496855345912,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9119496855345912,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9182389937106918,"|0,01>",0.8484679897990152,0.04608396418551045,0.7220216614686332
"|0,01>",atom_pi_2,0.9182389937106918,"|r,01>",0.00013766252689349605,0.021225451498736843,0.00045053874229654086
"|0,01>",atom_pi_2,0.9182389937106918,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9182389937106918,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9245283018867925,"|0,01>",0.8486335474212395,0.046080243172978826,0.722302286619638
"|0,01>",atom_pi_2,0.9245283018867925,"|r,01>",0.000615434450448205,0.012293118618039146,0.00015149952491997918
"|0,01>",atom_pi_2,0.9245283018867925,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9245283018867925,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9308176100628931,"|0,01>",0.8487109286850434,0.046071808267562527,0.722432851986472
"|0,01>",atom_pi_2,0.9308176100628931,"|r,01>",0.0010919584915621938,0.0033747500240895387,1.2581311072387125e-05
"|0,01>",atom_pi_2,0.9308176100628931,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9308176100628931,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9371069182389937,"|0,01>",0.8487002765541336,0.046058672048632246,0.7224135606939465
"|0,01>",atom_pi_2,0.9371069182389937,"|r,01>",0.0015671838301510562,-0.005528641090918447,3.302193746967885e-05
"|0,01>",atom_pi_2,0.9371069182389937,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9371069182389937,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9433962264150944,"|0,01>",0.8486017439857174,0.046040847596224004,0.7222446795429799
"|0,01>",atom_pi_2,0.9433962264150944,"|r,01>",0.002041059929998867,-0.014416044804986494,0.00021198827345722505
"|0,01>",atom_pi_2,0.9433962264150944,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9433962264150944,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.949685534591195,"|0,01>",0.8484154938975852,0.04601834848820742,0.7219265386830656
"|0,01>",atom_pi_2,0.949685534591195,"|r,01>",0.0025135365442792972,-0.023286454589597844,0.00054857683331283
"|0,01>",atom_pi_2,0.949685534591195,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.949685534591195,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9559748427672956,"|0,01>",0.8481416991339775,0.04599118879739962,0.7214595312568686
"|0,01>",atom_pi_2,0.9559748427672956,"|r,01>",0.002984563721025267,-0.03213886743243607,0.0010418144204445599
"|0,01>",atom_pi_2,0.9559748427672956,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9559748427672956,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9622641509433962,"|0,01>",0.8477805424302445,0.04595938308862548,0.7208441130172067
"|0,01>",atom_pi_2,0.9622641509433962,"|r,01>",0.003454091808545317,-0.040972283959499006,0.0016906588030796792
"|0,01>",atom_pi_2,0.9622641509433962,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9622641509433962,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9685534591194969,"|0,01>",0.8473322163763034,0.045922946415724725,0.7200808019166802
"|0,01>",atom_pi_2,0.9685534591194969,"|r,01>",0.003922071460787162,-0.04978570855661038,0.0024939994210272697
"|0,01>",atom_pi_2,0.9685534591194969,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9685534591194969,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9748427672955975,"|0,01>",0.8467969233788927,0.04588189431850592,0.7191701776702127
"|0,01>",atom_pi_2,0.9748427672955975,"|r,01>",0.004388453642647257,-0.05857814949030369,0.00345065812308203
"|0,01>",atom_pi_2,0.9748427672955975,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9748427672955975,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9811320754716981,"|0,01>",0.8461748756226453,0.045836242819648904,0.7181128812908208
"|0,01>",atom_pi_2,0.9811320754716981,"|r,01>",0.004853189635225777,-0.06734861902806111,0.004559389934622377
"|0,01>",atom_pi_2,0.9811320754716981,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9811320754716981,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9874213836477987,"|0,01>",0.8454662950299624,0.045786008421554725,0.7169096145988703
"|0,01>",atom_pi_2,0.9874213836477987,"|r,01>",0.005316231041027073,-0.07609613355790447,0.0058188838549440135
"|0,01>",atom_pi_2,0.9874213836477987,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9874213836477987,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9937106918238994,"|0,01>",0.8446714132197284,0.045731208103145515,0.7155611397051862
"|0,01>",atom_pi_2,0.9937106918238994,"|r,01>",0.005777529789104107,-0.08481971370730433,0.007227763683853055
"|0,01>",atom_pi_2,0.9937106918238994,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,0.9937106918238994,"|1,10>",0.0,0.0,0.0
"|0,01>",atom_pi_2,1.0,"|0,01>",0.8437904714648341,0.04567185931661277,0.7140682784682834
"|0,01>",atom_pi_2,1.0,"|r,01>",0.00623703814014746,-0.09351838446141439,0.008784588877034568
"|0,01>",atom_pi_2,1.0,"|1,01>",0.0,0.0,0.0
"|0,01>",atom_pi_2,1.0,"|1,10>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.0,"|0,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.0,"|r,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.0,"|1,01>",1.0,0.0,1.0
"|1,01>",atom_pi_1,0.0,"|1,10>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.006289308176100629,"|0,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.006289308176100629,"|r,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.006289308176100629,"|1,01>",1.0,0.0,1.0
"|1,01>",atom_pi_1,0.006289308176100629,"|1,10>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.012578616352201259,"|0,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.012578616352201259,"|r,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.012578616352201259,"|1,01>",1.0,0.0,1.0
"|1,01>",atom_pi_1,0.012578616352201259,"|1,10>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.01886792452830189,"|0,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.01886792452830189,"|r,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.01886792452830189,"|1,01>",1.0,0.0,1.0
"|1,01>",atom_pi_1,0.01886792452830189,"|1,10>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.025157232704402517,"|0,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.025157232704402517,"|r,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.025157232704402517,"|1,01>",1.0,0.0,1.0
"|1,01>",atom_pi_1,0.025157232704402517,"|1,10>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.031446540880503145,"|0,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.031446540880503145,"|r,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.031446540880503145,"|1,01>",1.0,0.0,1.0
"|1,01>",atom_pi_1,0.031446540880503145,"|1,10>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.03773584905660378,"|0,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.03773584905660378,"|r,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.03773584905660378,"|1,01>",1.0,0.0,1.0
"|1,01>",atom_pi_1,0.03773584905660378,"|1,10>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.04402515723270441,"|0,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.04402515723270441,"|r,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.04402515723270441,"|1,01>",1.0,0.0,1.0
"|1,01>",atom_pi_1,0.04402515723270441,"|1,10>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.050314465408805034,"|0,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.050314465408805034,"|r,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.050314465408805034,"|1,01>",1.0,0.0,1.0
"|1,01>",atom_pi_1,0.050314465408805034,"|1,10>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.05660377358490566,"|0,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.05660377358490566,"|r,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.05660377358490566,"|1,01>",1.0,0.0,1.0
"|1,01>",atom_pi_1,0.05660377358490566,"|1,10>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.06289308176100629,"|0,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.06289308176100629,"|r,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.06289308176100629,"|1,01>",1.0,0.0,1.0
"|1,01>",atom_pi_1,0.06289308176100629,"|1,10>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.06918238993710692,"|0,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.06918238993710692,"|r,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.06918238993710692,"|1,01>",1.0,0.0,1.0
"|1,01>",atom_pi_1,0.06918238993710692,"|1,10>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.07547169811320756,"|0,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.07547169811320756,"|r,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.07547169811320756,"|1,01>",1.0,0.0,1.0
"|1,01>",atom_pi_1,0.07547169811320756,"|1,10>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.08176100628930819,"|0,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.08176100628930819,"|r,01>",0.0,0.0,0.0
"|1,01>",atom_pi_1,0.08176100628930819,"|1,01>",1.0,0.0,1.0
