distance_um,omega_bar_mhz,x_shift_um
3.4826254826254823,11.105639690028589,-0.02971622656994669
3.494208494208494,11.107508734898165,-0.02921711191397594
3.505791505791506,11.109334604922427,-0.028728183701035654
3.5173745173745172,11.111118441086216,-0.028249194446825547
3.5289575289575286,11.112861350355368,-0.02777990373895695
3.5405405405405403,11.114564406809544,-0.02732007800111649
3.552123552123552,11.116228652733174,-0.02686949026634482
3.563706563706564,11.117855099666324,-0.026427919959024927
3.5752895752895753,11.119444729417072,-0.025995152685196272
3.5868725868725866,11.12099849503692,-0.02557098003082932
3.5984555984555984,11.122517321760782,-0.02515519936771369
3.61003861003861,11.124002107912915,-0.024747613666630357
3.6216216216216215,11.125453725780208,-0.024348031317494093
3.633204633204633,11.12687302245407,-0.023956265956168142
3.6447876447876446,11.128260820642176,-0.02357213629766776
3.6563706563706564,11.129617919451295,-0.023195465975481906
3.667953667953668,11.130945095142284,-0.022826083386756787
3.6795366795366795,11.132243101858357,-0.022463821543095862
3.691119691119691,11.133512672327685,-0.022108517926743475
3.7027027027027026,11.134754518541293,-0.021760014351929795
3.7142857142857144,11.135969332407237,-0.021418156831165245
3.7258687258687258,11.137157786381955,-0.021082795446282422
3.737451737451737,11.13832053407967,-0.020753784224032852
3.749034749034749,11.139458210860692,-0.020430981016054967
3.7606177606177607,11.140571434399416,-0.020114247383037926
3.7722007722007724,11.141660805232783,-0.019803448482913547
3.7837837837837838,11.142726907289958,-0.01949845296291702
3.795366795366795,11.143770308403903,-0.019199132855363364
3.806949806949807,11.144791560805547,-0.018905363476993963
3.8185328185328187,11.145791201601211,-0.018617023331753763
3.83011583011583,11.146769753233876,-0.018333994016865935
3.8416988416988413,11.147727723928925,-0.01805616013207664
3.853281853281853,11.14866560812493,-0.01778340919194808
3.864864864864865,11.149583886890007,-0.017515631541083397
3.8764478764478763,11.150483028324324,-0.017252720272171822
3.888030888030888,11.151363487949187,-0.016994571146747517
3.8996138996138994,11.152225709083288,-0.016741082518559918
3.911196911196911,11.153070123206499,-0.01649215525945766
3.922779922779923,11.15389715031171,-0.016247692687692734
3.9343629343629343,11.154707199245134,-0.016007600498554927
3.9459459459459456,11.155500668035478,-0.015771786697250434
3.9575289575289574,11.1562779442124,-0.015540161533942753
3.969111969111969,11.15703940511462,-0.015312637440876404
3.9806949806949805,11.157785418188048,-0.015089128971507855
3.992277992277992,11.158516341274325,-0.014869552741571194
4.003861003861004,11.159232522890033,-0.014653827372008783
4.015444015444015,11.159934302497007,-0.014441873433699926
4.027027027027026,11.160622010763957,-0.014233613393923745
4.038610038610038,11.161295969819811,-0.014028971564494126
4.05019305019305,11.161956493498957,-0.013827874051508406
4.061776061776062,11.162603887578753,-0.013630248706652267
4.073359073359073,11.163238450009532,-0.013436025080006901
4.084942084942085,11.163860471137378,-0.013245134374305679
4.096525096525097,11.164470233919898,-0.01305750940059033
4.108108108108108,11.16506801413526,-0.012873084535218097
4.11969111969112,11.165654080584707,-0.012691795678173296
4.131274131274131,11.166228695288774,-0.012513580212639056
4.142857142857142,11.166792113677449,-0.012338376965785493
4.154440154440154,11.167344584774412,-0.012166126170733933
4.166023166023166,11.167886351375648,-0.011996769429656697
4.177606177606178,11.168417650222546,-0.011830249677974494
4.1891891891891895,11.168938712169703,-0.011666511149614797
4.200772200772201,11.169449762347618,-0.011505499343295368
4.212355212355212,11.169951020320411,-0.011347160989799394
4.223938223938224,11.170442700238773,-0.011191444020208802
4.235521235521235,11.170925010988297,-0.011038297535064755
4.247104247104247,11.171398156333291,-0.01088767177442446
4.258687258687258,11.171862335056327,-0.010739518088785148
4.27027027027027,11.172317741093549,-0.010593788910847028
4.281853281853282,11.172764563665963,-0.01045043772808787
4.293436293436294,11.173202987406798,-0.010309419056123101
4.3050193050193055,11.1736331924851,-0.010170688412826171
4.316602316602316,11.174055354725633,-0.010034202293184583
4.328185328185328,11.174469645725255,-0.00989991814486844
4.339768339768339,11.174876232965849,-0.009767794344488582
4.351351351351351,11.175275279923953,-0.009637790174522537
4.362934362934363,11.17566694617715,-0.009509865800887378
4.374517374517374,11.176051387507373,-0.009383982251138746
4.386100386100386,11.176428756001176,-0.009260101393276937
4.397683397683398,11.17679920014709,-0.009138185915140653
4.40926640926641,11.177162864930196,-0.009018199304370464
4.420849420849421,11.1775198919239,-0.008900105828924134
4.4324324324324325,11.177870419379113,-0.008783870518126896
4.444015444015443,11.17821458231084,-0.008669459144240246
4.455598455598455,11.1785525125823,-0.008556838204533143
4.467181467181467,11.178884338986624,-0.00844597490384071
4.478764478764479,11.179210187326241,-0.008336837137595077
4.4903474903474905,11.179530180489998,-0.00822939347531455
4.501930501930502,11.17984443852808,-0.008123613144536905
4.513513513513514,11.180153078724839,-0.008019466015183642
4.525096525096525,11.18045621566954,-0.007916922584342234
4.536679536679537,11.180753961325122,-0.007815953961453776
4.548262548262548,11.181046425095053,-0.00771653185389417
4.559845559845559,11.18133371388827,-0.007618628552936915
4.571428571428571,11.181615932182359,-0.007522216920086426
4.583011583011583,11.181893182084917,-0.007427270373770902
4.594594594594595,11.182165563393266,-0.007333762876384028
4.6061776061776065,11.182433173652475,-0.007241668921665585
4.617760617760617,11.182696108211791,-0.007150963522410813
4.629343629343629,11.182954460279523,-0.007061622198499121
4.640926640926641,11.183208320976398,-0.006973620965232839
4.652509652509652,11.18345777938748,-0.006886936321977044
4.664092664092664,11.183702922612644,-0.006801545241091811
4.675675675675675,11.183943835815693,-0.006717425157148499
4.687258687258687,11.184180602272134,-0.006634553956421916
4.698841698841699,11.184413303415635,-0.006552909966650528
4.710424710424711,11.18464201888328,-0.00647247194705706
4.722007722007722,11.184866826559526,-0.006393219078622195
4.7335907335907335,11.185087802619053,-0.006315130954604022
4.745173745173745,11.185305021568405,-0.006238187571296636
4.756756756756756,11.185518556286546,-0.006162369319020809
4.768339768339768,11.185728478064325,-0.006087656973340516
4.77992277992278,11.185934856642884,-0.006014031686498934
4.7915057915057915,11.186137760251052,-0.0059414749790677205
4.803088803088803,11.186337255641746,-0.0058699687318037996
4.814671814671815,11.186533408127397,-0.005799495177707802
4.826254826254826,11.186726281614463,-0.0057300368942787205
4.837837837837838,11.186915938637013,-0.005661576795959232
4.849420849420849,11.187102440389433,-0.005594098126766656
4.86100386100386,11.187285846758295,-0.005527584453104301
4.872586872586872,11.18746621635336,-0.00546201965674841
4.884169884169884,11.187643606537804,-0.0053973879280058935
4.895752895752896,11.18781807345763,-0.005333673759038189
4.9073359073359075,11.187989672070335,-0.005270861937346871
4.918918918918919,11.188158456172845,-0.005208937539416514
4.93050193050193,11.188324478428685,-0.005147885924510741
4.942084942084942,11.18848779039451,-0.005087692728617233
4.953667953667953,11.188648442545892,-0.005028343858537806
4.965250965250965,11.188806484302512,-0.004969825486119654
4.976833976833976,11.188961964052632,-0.004912124042624055
4.988416988416988,11.18911492917702,-0.004855226213228825
5.0,11.189265426072199,-0.004799118931661137
